,cbsa,areaname,year,murder
624,17140,"Cincinnati,OH",2011,126.0
625,17140,"Cincinnati,OH",2012,113.0
626,17140,"Cincinnati,OH",2013,124.0
627,17140,"Cincinnati,OH",2014,100.0
628,17460,"Cleveland,OH",1960,6.0
629,17460,"Cleveland,OH",1961,6.0
630,17460,"Cleveland,OH",1962,6.0
631,17460,"Cleveland,OH",1963,4.0
632,17460,"Cleveland,OH",1964,13.0
633,17460,"Cleveland,OH",1965,5.0
634,17460,"Cleveland,OH",1966,2.0
635,17460,"Cleveland,OH",1967,11.0
636,17460,"Cleveland,OH",1968,13.0
637,17460,"Cleveland,OH",1969,17.0
638,17460,"Cleveland,OH",1970,12.0
639,17460,"Cleveland,OH",1971,18.0
640,17460,"Cleveland,OH",1972,18.0
641,17460,"Cleveland,OH",1973,32.0
642,17460,"Cleveland,OH",1974,21.0
643,17460,"Cleveland,OH",1975,28.0
644,17460,"Cleveland,OH",1976,15.0
645,17460,"Cleveland,OH",1977,16.0
646,17460,"Cleveland,OH",1978,18.0
647,17460,"Cleveland,OH",1979,14.0
648,17460,"Cleveland,OH",1980,15.0
649,17460,"Cleveland,OH",1981,24.0
650,17460,"Cleveland,OH",1982,25.0
651,17460,"Cleveland,OH",1983,15.0
652,17460,"Cleveland,OH",1984,22.0
653,17460,"Cleveland,OH",1985,15.0
654,17460,"Cleveland,OH",1986,14.0
655,17460,"Cleveland,OH",1987,24.0
656,17460,"Cleveland,OH",1988,12.0
657,17460,"Cleveland,OH",1989,21.0
658,17460,"Cleveland,OH",1990,21.0
659,17460,"Cleveland,OH",1991,22.0
660,17460,"Cleveland,OH",1992,21.0
661,17460,"Cleveland,OH",1993,19.0
662,17460,"Cleveland,OH",1994,19.0
663,17460,"Cleveland,OH",1995,21.0
664,17460,"Cleveland,OH",1996,18.0
665,17460,"Cleveland,OH",1997,20.0
666,17460,"Cleveland,OH",1998,22.0
667,17460,"Cleveland,OH",1999,10.0
668,17460,"Cleveland,OH",2000,15.0
669,17460,"Cleveland,OH",2001,16.0
670,17460,"Cleveland,OH",2002,14.0
671,17460,"Cleveland,OH",2003,22.0
672,17460,"Cleveland,OH",2004,19.0
673,17460,"Cleveland,OH",2005,21.0
674,17460,"Cleveland,OH",2006,31.0
675,17460,"Cleveland,OH",2007,23.0
676,17460,"Cleveland,OH",2008,18.0
677,17460,"Cleveland,OH",2009,18.0
678,17460,"Cleveland,OH",2010,22.0
679,17460,"Cleveland,OH",2011,23.0
680,17460,"Cleveland,OH",2012,28.0
681,17460,"Cleveland,OH",2013,7.0
682,17460,"Cleveland,OH",2014,15.0
683,17820,"ColoradoSprings,CO",1960,10.0
684,17820,"ColoradoSprings,CO",1961,9.0
685,17820,"ColoradoSprings,CO",1962,5.0
686,17820,"ColoradoSprings,CO",1963,5.0
687,17820,"ColoradoSprings,CO",1964,6.0
688,17820,"ColoradoSprings,CO",1965,3.0
689,17820,"ColoradoSprings,CO",1966,10.0
690,17820,"ColoradoSprings,CO",1967,7.0
691,17820,"ColoradoSprings,CO",1968,7.0
692,17820,"ColoradoSprings,CO",1969,9.0
693,17820,"ColoradoSprings,CO",1970,12.0
694,17820,"ColoradoSprings,CO",1971,11.0
695,17820,"ColoradoSprings,CO",1972,13.0
696,17820,"ColoradoSprings,CO",1973,11.0
697,17820,"ColoradoSprings,CO",1974,28.0
698,17820,"ColoradoSprings,CO",1975,23.0
699,17820,"ColoradoSprings,CO",1976,23.0
700,17820,"ColoradoSprings,CO",1977,15.0
701,17820,"ColoradoSprings,CO",1978,18.0
702,17820,"ColoradoSprings,CO",1979,10.0
703,17820,"ColoradoSprings,CO",1980,22.0
704,17820,"ColoradoSprings,CO",1981,16.0
705,17820,"ColoradoSprings,CO",1982,24.0
706,17820,"ColoradoSprings,CO",1983,29.0
707,17820,"ColoradoSprings,CO",1984,24.0
708,17820,"ColoradoSprings,CO",1985,24.0
709,17820,"ColoradoSprings,CO",1986,19.0
710,17820,"ColoradoSprings,CO",1987,27.0
711,17820,"ColoradoSprings,CO",1988,33.0
712,17820,"ColoradoSprings,CO",1989,27.0
713,17820,"ColoradoSprings,CO",1990,30.0
714,17820,"ColoradoSprings,CO",1991,37.0
715,17820,"ColoradoSprings,CO",1992,31.0
716,17820,"ColoradoSprings,CO",1993,28.0
717,17820,"ColoradoSprings,CO",1994,23.0
718,17820,"ColoradoSprings,CO",1995,17.0
719,17820,"ColoradoSprings,CO",1996,18.0
720,17820,"ColoradoSprings,CO",1997,19.0
721,17820,"ColoradoSprings,CO",1998,26.0
722,17820,"ColoradoSprings,CO",1999,17.0
723,17820,"ColoradoSprings,CO",2000,18.0
724,17820,"ColoradoSprings,CO",2001,20.0
725,17820,"ColoradoSprings,CO",2002,15.0
726,17820,"ColoradoSprings,CO",2003,18.0
727,17820,"ColoradoSprings,CO",2004,8.0
728,17820,"ColoradoSprings,CO",2005,18.0
729,17820,"ColoradoSprings,CO",2006,14.0
730,17820,"ColoradoSprings,CO",2007,17.0
731,17820,"ColoradoSprings,CO",2008,14.0
732,17820,"ColoradoSprings,CO",2009,11.0
733,17820,"ColoradoSprings,CO",2010,13.0
734,17820,"ColoradoSprings,CO",2011,9.0
735,17820,"ColoradoSprings,CO",2012,14.0
736,17820,"ColoradoSprings,CO",2013,11.0
737,17820,"ColoradoSprings,CO",2014,9.0
738,17900,"Columbia,SC",1960,6.0
739,17900,"Columbia,SC",1961,6.0
740,17900,"Columbia,SC",1962,6.0
741,17900,"Columbia,SC",1963,2.0
742,17900,"Columbia,SC",1964,11.0
743,17900,"Columbia,SC",1965,5.0
744,17900,"Columbia,SC",1966,4.0
745,17900,"Columbia,SC",1967,14.0
746,17900,"Columbia,SC",1968,13.0
747,17900,"Columbia,SC",1969,16.0
748,17900,"Columbia,SC",1970,8.0
749,17900,"Columbia,SC",1971,16.0
750,17900,"Columbia,SC",1972,18.0
751,17900,"Columbia,SC",1973,33.0
752,17900,"Columbia,SC",1974,24.0
753,17900,"Columbia,SC",1975,25.0
754,17900,"Columbia,SC",1976,11.0
755,17900,"Columbia,SC",1977,15.0
756,17900,"Columbia,SC",1978,19.0
757,17900,"Columbia,SC",1979,11.0
758,17900,"Columbia,SC",1980,18.0
759,17900,"Columbia,SC",1981,23.0
760,17900,"Columbia,SC",1982,27.0
761,17900,"Columbia,SC",1983,13.0
762,17900,"Columbia,SC",1984,25.0
763,17900,"Columbia,SC",1985,11.0
764,17900,"Columbia,SC",1986,15.0
765,17900,"Columbia,SC",1987,20.0
766,17900,"Columbia,SC",1988,13.0
767,17900,"Columbia,SC",1989,21.0
768,17900,"Columbia,SC",1990,27.0
769,17900,"Columbia,SC",1991,26.0
770,17900,"Columbia,SC",1992,15.0
771,17900,"Columbia,SC",1993,17.0
772,17900,"Columbia,SC",1994,16.0
773,17900,"Columbia,SC",1995,19.0
774,17900,"Columbia,SC",1996,17.0
775,17900,"Columbia,SC",1997,15.0
776,17900,"Columbia,SC",1998,20.0
777,17900,"Columbia,SC",1999,8.0
778,17900,"Columbia,SC",2000,14.0
779,17900,"Columbia,SC",2001,15.0
780,17900,"Columbia,SC",2002,10.0
781,17900,"Columbia,SC",2003,15.0
782,17900,"Columbia,SC",2004,16.0
783,17900,"Columbia,SC",2005,16.0
784,17900,"Columbia,SC",2006,27.0
785,17900,"Columbia,SC",2007,14.0
786,17900,"Columbia,SC",2008,17.0
787,17900,"Columbia,SC",2009,17.0
788,17900,"Columbia,SC",2010,20.0
789,17900,"Columbia,SC",2011,19.0
790,17900,"Columbia,SC",2012,26.0
791,17900,"Columbia,SC",2013,7.0
792,17900,"Columbia,SC",2014,15.0
793,17980,"Columbus,GA",1960,98.0
794,17980,"Columbus,GA",1961,110.0
795,17980,"Columbus,GA",1962,111.0
796,17980,"Columbus,GA",1963,120.0
797,17980,"Columbus,GA",1964,156.0
798,17980,"Columbus,GA",1965,124.0
799,17980,"Columbus,GA",1966,134.0
800,17980,"Columbus,GA",1967,146.0
801,17980,"Columbus,GA",1968,208.0
802,17980,"Columbus,GA",1969,232.0
803,17980,"Columbus,GA",1970,258.0
804,17980,"Columbus,GA",1971,187.0
805,17980,"Columbus,GA",1972,182.0
806,17980,"Columbus,GA",1973,348.0
807,17980,"Columbus,GA",1974,326.0
808,17980,"Columbus,GA",1975,332.0
809,17980,"Columbus,GA",1976,332.0
810,17980,"Columbus,GA",1977,290.0
811,17980,"Columbus,GA",1978,343.0
812,17980,"Columbus,GA",1979,393.0
813,17980,"Columbus,GA",1980,445.0
814,17980,"Columbus,GA",1981,432.0
815,17980,"Columbus,GA",1982,416.0
816,17980,"Columbus,GA",1983,267.0
817,17980,"Columbus,GA",1984,330.0
818,17980,"Columbus,GA",1985,294.0
819,17980,"Columbus,GA",1986,364.0
820,17980,"Columbus,GA",1987,351.0
821,17980,"Columbus,GA",1988,391.0
822,17980,"Columbus,GA",1989,383.0
823,17980,"Columbus,GA",1990,482.0
824,17980,"Columbus,GA",1991,548.0
825,17980,"Columbus,GA",1992,426.0
826,17980,"Columbus,GA",1993,349.0
827,17980,"Columbus,GA",1994,329.0
828,17980,"Columbus,GA",1995,296.0
829,17980,"Columbus,GA",1996,246.0
830,17980,"Columbus,GA",1997,240.0
831,17980,"Columbus,GA",1998,251.0
832,17980,"Columbus,GA",1999,219.0
833,17980,"Columbus,GA",2000,260.0
834,17980,"Columbus,GA",2001,253.0
835,17980,"Columbus,GA",2002,228.0
836,17980,"Columbus,GA",2003,255.0
837,17980,"Columbus,GA",2004,293.0
838,17980,"Columbus,GA",2005,238.0
839,17980,"Columbus,GA",2006,220.0
840,17980,"Columbus,GA",2007,258.0
841,17980,"Columbus,GA",2008,220.0
842,17980,"Columbus,GA",2009,195.0
843,17980,"Columbus,GA",2010,174.0
844,17980,"Columbus,GA",2011,161.0
845,17980,"Columbus,GA",2012,168.0
846,17980,"Columbus,GA",2013,184.0
847,17980,"Columbus,GA",2014,143.0
848,18140,"Columbus,OH",1960,2.0
849,18140,"Columbus,OH",1961,2.0
850,18140,"Columbus,OH",1962,3.0
851,18140,"Columbus,OH",1963,3.0
852,18140,"Columbus,OH",1964,3.0
853,18140,"Columbus,OH",1965,2.0
854,18140,"Columbus,OH",1966,6.0
855,18140,"Columbus,OH",1967,5.0
856,18140,"Columbus,OH",1968,7.0
857,18140,"Columbus,OH",1969,9.0
858,18140,"Columbus,OH",1970,11.0
859,18140,"Columbus,OH",1971,10.0
860,18140,"Columbus,OH",1972,12.0
861,18140,"Columbus,OH",1973,9.0
862,18140,"Columbus,OH",1974,16.0
863,18140,"Columbus,OH",1975,13.0
864,18140,"Columbus,OH",1976,14.0
865,18140,"Columbus,OH",1977,7.0
866,18140,"Columbus,OH",1978,13.0
867,18140,"Columbus,OH",1979,6.0
868,18140,"Columbus,OH",1980,10.0
869,18140,"Columbus,OH",1981,14.0
870,18140,"Columbus,OH",1982,8.0
871,18140,"Columbus,OH",1983,10.0
872,18140,"Columbus,OH",1984,15.0
873,18140,"Columbus,OH",1985,18.0
874,18140,"Columbus,OH",1986,17.0
875,18140,"Columbus,OH",1987,21.0
876,18140,"Columbus,OH",1988,16.0
877,18140,"Columbus,OH",1989,8.0
878,18140,"Columbus,OH",1990,8.0
879,18140,"Columbus,OH",1991,10.0
880,18140,"Columbus,OH",1992,12.0
881,18140,"Columbus,OH",1993,15.0
882,18140,"Columbus,OH",1994,12.0
883,18140,"Columbus,OH",1995,11.0
884,18140,"Columbus,OH",1996,8.0
885,18140,"Columbus,OH",1997,15.0
886,18140,"Columbus,OH",1998,13.0
887,18140,"Columbus,OH",1999,14.0
888,18140,"Columbus,OH",2000,10.0
889,18140,"Columbus,OH",2001,15.0
890,18140,"Columbus,OH",2002,14.0
891,18140,"Columbus,OH",2003,37.0
892,18140,"Columbus,OH",2004,38.0
893,18140,"Columbus,OH",2005,45.0
894,18140,"Columbus,OH",2006,57.0
895,18140,"Columbus,OH",2007,66.0
896,18140,"Columbus,OH",2008,79.0
897,18140,"Columbus,OH",2009,67.0
898,18140,"Columbus,OH",2010,60.0
899,18140,"Columbus,OH",2011,37.0
900,18140,"Columbus,OH",2012,77.0
901,18140,"Columbus,OH",2013,39.0
902,18140,"Columbus,OH",2014,53.0
903,19124,"Dallas,TX",1960,16.0
904,19124,"Dallas,TX",1961,11.0
905,19124,"Dallas,TX",1962,18.0
906,19124,"Dallas,TX",1963,7.0
907,19124,"Dallas,TX",1964,9.0
908,19124,"Dallas,TX",1965,9.0
909,19124,"Dallas,TX",1966,16.0
910,19124,"Dallas,TX",1967,9.0
911,19124,"Dallas,TX",1968,14.0
912,19124,"Dallas,TX",1969,18.0
913,19124,"Dallas,TX",1970,15.0
914,19124,"Dallas,TX",1971,15.0
915,19124,"Dallas,TX",1972,16.0
916,19124,"Dallas,TX",1973,18.0
917,19124,"Dallas,TX",1974,30.0
918,19124,"Dallas,TX",1975,26.0
919,19124,"Dallas,TX",1976,22.0
920,19124,"Dallas,TX",1977,19.0
921,19124,"Dallas,TX",1978,19.0
922,19124,"Dallas,TX",1979,17.0
923,19124,"Dallas,TX",1980,37.0
924,19124,"Dallas,TX",1981,24.0
925,19124,"Dallas,TX",1982,29.0
926,19124,"Dallas,TX",1983,29.0
927,19124,"Dallas,TX",1984,32.0
928,19124,"Dallas,TX",1985,24.0
929,19124,"Dallas,TX",1986,19.0
930,19124,"Dallas,TX",1987,27.0
931,19124,"Dallas,TX",1988,44.0
932,19124,"Dallas,TX",1989,37.0
933,19124,"Dallas,TX",1990,36.0
934,19124,"Dallas,TX",1991,52.0
935,19124,"Dallas,TX",1992,35.0
936,19124,"Dallas,TX",1993,26.0
937,19124,"Dallas,TX",1994,32.0
938,19124,"Dallas,TX",1995,20.0
939,19124,"Dallas,TX",1996,27.0
940,19124,"Dallas,TX",1997,16.0
941,19124,"Dallas,TX",1998,26.0
942,19124,"Dallas,TX",1999,16.0
943,19124,"Dallas,TX",2000,25.0
944,19124,"Dallas,TX",2001,24.0
945,19124,"Dallas,TX",2002,12.0
946,19124,"Dallas,TX",2003,30.0
947,19124,"Dallas,TX",2004,6.0
948,19124,"Dallas,TX",2005,27.0
949,19124,"Dallas,TX",2006,17.0
950,19124,"Dallas,TX",2007,63.0
951,19124,"Dallas,TX",2008,41.0
952,19124,"Dallas,TX",2009,10.0
953,19124,"Dallas,TX",2010,15.0
954,19124,"Dallas,TX",2011,8.0
955,19124,"Dallas,TX",2012,18.0
956,19124,"Dallas,TX",2013,10.0
957,19124,"Dallas,TX",2014,17.0
958,19740,"Aurora,CO-Denver,CO",1960,19.0
959,19740,"Aurora,CO-Denver,CO",1961,14.0
960,19740,"Aurora,CO-Denver,CO",1962,11.0
961,19740,"Aurora,CO-Denver,CO",1963,20.0
962,19740,"Aurora,CO-Denver,CO",1964,14.0
963,19740,"Aurora,CO-Denver,CO",1965,14.0
964,19740,"Aurora,CO-Denver,CO",1966,26.0
965,19740,"Aurora,CO-Denver,CO",1967,18.0
966,19740,"Aurora,CO-Denver,CO",1968,37.0
967,19740,"Aurora,CO-Denver,CO",1969,36.0
968,19740,"Aurora,CO-Denver,CO",1970,55.0
969,19740,"Aurora,CO-Denver,CO",1971,42.0
970,19740,"Aurora,CO-Denver,CO",1972,38.0
971,19740,"Aurora,CO-Denver,CO",1973,24.0
972,19740,"Aurora,CO-Denver,CO",1974,34.0
973,19740,"Aurora,CO-Denver,CO",1975,32.0
974,19740,"Aurora,CO-Denver,CO",1976,34.0
975,19740,"Aurora,CO-Denver,CO",1977,41.0
976,19740,"Aurora,CO-Denver,CO",1978,38.0
977,19740,"Aurora,CO-Denver,CO",1979,42.0
978,19740,"Aurora,CO-Denver,CO",1980,35.0
979,19740,"Aurora,CO-Denver,CO",1981,30.0
980,19740,"Aurora,CO-Denver,CO",1982,28.0
981,19740,"Aurora,CO-Denver,CO",1983,21.0
982,19740,"Aurora,CO-Denver,CO",1984,22.0
983,19740,"Aurora,CO-Denver,CO",1985,41.0
984,19740,"Aurora,CO-Denver,CO",1986,26.0
985,19740,"Aurora,CO-Denver,CO",1987,31.0
986,19740,"Aurora,CO-Denver,CO",1988,36.0
987,19740,"Aurora,CO-Denver,CO",1989,41.0
988,19740,"Aurora,CO-Denver,CO",1990,58.0
989,19740,"Aurora,CO-Denver,CO",1991,63.0
990,19740,"Aurora,CO-Denver,CO",1992,44.0
991,19740,"Aurora,CO-Denver,CO",1993,40.0
992,19740,"Aurora,CO-Denver,CO",1994,42.0
993,19740,"Aurora,CO-Denver,CO",1995,21.0
994,19740,"Aurora,CO-Denver,CO",1996,45.0
995,19740,"Aurora,CO-Denver,CO",1997,26.0
996,19740,"Aurora,CO-Denver,CO",1998,38.0
997,19740,"Aurora,CO-Denver,CO",1999,15.0
998,19740,"Aurora,CO-Denver,CO",2000,24.0
999,19740,"Aurora,CO-Denver,CO",2001,26.0
1000,19740,"Aurora,CO-Denver,CO",2002,17.0
1001,19740,"Aurora,CO-Denver,CO",2003,40.0
1002,19740,"Aurora,CO-Denver,CO",2004,22.0
1003,19740,"Aurora,CO-Denver,CO",2005,23.0
1004,19740,"Aurora,CO-Denver,CO",2006,29.0
1005,19740,"Aurora,CO-Denver,CO",2007,34.0
1006,19740,"Aurora,CO-Denver,CO",2008,30.0
1007,19740,"Aurora,CO-Denver,CO",2009,39.0
1008,19740,"Aurora,CO-Denver,CO",2010,49.0
1009,19740,"Aurora,CO-Denver,CO",2011,39.0
1010,19740,"Aurora,CO-Denver,CO",2012,38.0
1011,19740,"Aurora,CO-Denver,CO",2013,25.0
1012,19740,"Aurora,CO-Denver,CO",2014,19.0
1013,19780,"DesMoines,IA",1970,2.0
1014,19780,"DesMoines,IA",1971,7.0
1015,19780,"DesMoines,IA",1972,8.0
1016,19780,"DesMoines,IA",1973,4.0
1017,19780,"DesMoines,IA",1974,9.0
1018,19780,"DesMoines,IA",1975,2.0
1019,19780,"DesMoines,IA",1976,2.0
1020,19780,"DesMoines,IA",1977,2.0
1021,19780,"DesMoines,IA",1978,8.0
1022,19780,"DesMoines,IA",1979,8.0
1023,19780,"DesMoines,IA",1980,9.0
1024,19780,"DesMoines,IA",1981,20.0
1025,19780,"DesMoines,IA",1982,23.0
1026,19780,"DesMoines,IA",1983,11.0
1027,19780,"DesMoines,IA",1984,15.0
1028,19780,"DesMoines,IA",1985,12.0
1029,19780,"DesMoines,IA",1986,9.0
1030,19780,"DesMoines,IA",1987,10.0
1031,19780,"DesMoines,IA",1988,18.0
1032,19780,"DesMoines,IA",1989,10.0
1033,19780,"DesMoines,IA",1990,7.0
1034,19780,"DesMoines,IA",1991,12.0
1035,19780,"DesMoines,IA",1992,8.0
1036,19780,"DesMoines,IA",1993,4.0
1037,19780,"DesMoines,IA",1994,16.0
1038,19780,"DesMoines,IA",1995,14.0
1039,19780,"DesMoines,IA",1996,9.0
1040,19780,"DesMoines,IA",1997,7.0
1041,19780,"DesMoines,IA",1998,7.0
1042,19780,"DesMoines,IA",1999,8.0
1043,19780,"DesMoines,IA",2000,10.0
1044,19780,"DesMoines,IA",2001,11.0
1045,19780,"DesMoines,IA",2002,7.0
1046,19780,"DesMoines,IA",2003,8.0
1047,19780,"DesMoines,IA",2004,5.0
1048,19780,"DesMoines,IA",2005,4.0
1049,19780,"DesMoines,IA",2006,4.0
1050,19780,"DesMoines,IA",2007,5.0
1051,19780,"DesMoines,IA",2008,10.0
1052,19780,"DesMoines,IA",2009,1.0
1053,19780,"DesMoines,IA",2010,5.0
1054,19780,"DesMoines,IA",2011,6.0
1055,19780,"DesMoines,IA",2012,6.0
1056,19780,"DesMoines,IA",2013,4.0
1057,19780,"DesMoines,IA",2014,8.0
1058,19804,"Detroit,MI",1981,4.0
1059,19804,"Detroit,MI",1982,10.0
1060,19804,"Detroit,MI",1983,5.0
1061,19804,"Detroit,MI",1984,5.0
1062,19804,"Detroit,MI",1985,3.0
1063,19804,"Detroit,MI",1986,7.0
1064,19804,"Detroit,MI",1987,16.0
1065,19804,"Detroit,MI",1988,4.0
1066,19804,"Detroit,MI",1989,9.0
1067,19804,"Detroit,MI",1990,13.0
1068,19804,"Detroit,MI",1991,11.0
1069,19804,"Detroit,MI",1992,12.0
1070,19804,"Detroit,MI",1993,5.0
1071,19804,"Detroit,MI",1994,6.0
1072,19804,"Detroit,MI",1995,5.0
1073,19804,"Detroit,MI",1996,9.0
1074,19804,"Detroit,MI",1997,8.0
1075,19804,"Detroit,MI",1998,5.0
1076,19804,"Detroit,MI",1999,4.0
1077,19804,"Detroit,MI",2000,7.0
1078,19804,"Detroit,MI",2001,11.0
1079,19804,"Detroit,MI",2002,4.0
1080,19804,"Detroit,MI",2003,95.0
1081,19804,"Detroit,MI",2004,81.0
1082,19804,"Detroit,MI",2005,85.0
1083,19804,"Detroit,MI",2006,69.0
1084,19804,"Detroit,MI",2007,101.0
1085,19804,"Detroit,MI",2008,76.0
1086,19804,"Detroit,MI",2009,74.0
1087,19804,"Detroit,MI",2010,74.0
1088,19804,"Detroit,MI",2011,42.0
1089,19804,"Detroit,MI",2012,7.0
1090,19804,"Detroit,MI",2013,12.0
1091,19804,"Detroit,MI",2014,12.0
1092,21660,"Eugene,OR",1964,6.0
1093,21660,"Eugene,OR",1965,0.0
1094,21660,"Eugene,OR",1966,4.0
1095,21660,"Eugene,OR",1967,4.0
1096,21660,"Eugene,OR",1968,1.0
1097,21660,"Eugene,OR",1969,0.0
1098,21660,"Eugene,OR",1970,3.0
1099,21660,"Eugene,OR",1971,4.0
1100,21660,"Eugene,OR",1972,3.0
1101,21660,"Eugene,OR",1973,5.0
1102,21660,"Eugene,OR",1974,10.0
1103,21660,"Eugene,OR",1975,5.0
1104,21660,"Eugene,OR",1976,6.0
1105,21660,"Eugene,OR",1977,5.0
1106,21660,"Eugene,OR",1978,5.0
1107,21660,"Eugene,OR",1979,0.0
1108,21660,"Eugene,OR",1980,7.0
1109,21660,"Eugene,OR",1981,3.0
1110,21660,"Eugene,OR",1982,3.0
1111,21660,"Eugene,OR",1983,3.0
1112,21660,"Eugene,OR",1984,5.0
1113,21660,"Eugene,OR",1985,2.0
1114,21660,"Eugene,OR",1986,3.0
1115,21660,"Eugene,OR",1987,2.0
1116,21660,"Eugene,OR",1988,3.0
1117,21660,"Eugene,OR",1989,2.0
1118,21660,"Eugene,OR",1990,9.0
1119,21660,"Eugene,OR",1991,7.0
1120,21660,"Eugene,OR",2003,2.0
1121,21660,"Eugene,OR",2004,7.0
1122,21660,"Eugene,OR",2005,3.0
1123,21660,"Eugene,OR",2006,6.0
1124,21660,"Eugene,OR",2007,4.0
1125,21660,"Eugene,OR",2008,4.0
1126,21660,"Eugene,OR",2009,1.0
1127,21660,"Eugene,OR",2010,3.0
1128,21660,"Eugene,OR",2011,4.0
1129,23060,"FortWayne,IN",1960,21.0
1130,23060,"FortWayne,IN",1961,11.0
1131,23060,"FortWayne,IN",1962,15.0
1132,23060,"FortWayne,IN",1963,9.0
1133,23060,"FortWayne,IN",1964,31.0
1134,23060,"FortWayne,IN",1965,15.0
1135,23060,"FortWayne,IN",1966,25.0
1136,23060,"FortWayne,IN",1967,23.0
1137,23060,"FortWayne,IN",1968,38.0
1138,23060,"FortWayne,IN",1969,38.0
1139,23060,"FortWayne,IN",1970,38.0
1140,23060,"FortWayne,IN",1971,53.0
1141,23060,"FortWayne,IN",1972,35.0
1142,23060,"FortWayne,IN",1973,48.0
1143,23060,"FortWayne,IN",1974,64.0
1144,23060,"FortWayne,IN",1975,43.0
1145,23060,"FortWayne,IN",1976,35.0
1146,23060,"FortWayne,IN",1977,42.0
1147,23060,"FortWayne,IN",1978,36.0
1148,23060,"FortWayne,IN",1979,46.0
1149,23060,"FortWayne,IN",1980,30.0
1150,23060,"FortWayne,IN",1981,40.0
1151,23060,"FortWayne,IN",1982,40.0
1152,23060,"FortWayne,IN",1983,31.0
1153,23060,"FortWayne,IN",1984,31.0
1154,23060,"FortWayne,IN",1985,36.0
1155,23060,"FortWayne,IN",1986,26.0
1156,23060,"FortWayne,IN",1987,37.0
1157,23060,"FortWayne,IN",1988,26.0
1158,23060,"FortWayne,IN",1989,41.0
1159,23060,"FortWayne,IN",1990,45.0
1160,23060,"FortWayne,IN",1991,47.0
1161,23060,"FortWayne,IN",1992,42.0
1162,23060,"FortWayne,IN",1993,38.0
1163,23060,"FortWayne,IN",1994,41.0
1164,23060,"FortWayne,IN",1995,29.0
1165,23060,"FortWayne,IN",1996,36.0
1166,23060,"FortWayne,IN",1997,27.0
1167,23060,"FortWayne,IN",1998,29.0
1168,23060,"FortWayne,IN",1999,33.0
1169,23060,"FortWayne,IN",2000,20.0
1170,23060,"FortWayne,IN",2001,37.0
1171,23060,"FortWayne,IN",2002,33.0
1172,23060,"FortWayne,IN",2003,31.0
1173,23060,"FortWayne,IN",2004,42.0
1174,23060,"FortWayne,IN",2005,37.0
1175,23060,"FortWayne,IN",2006,51.0
1176,23060,"FortWayne,IN",2007,40.0
1177,23060,"FortWayne,IN",2008,24.0
1178,23060,"FortWayne,IN",2009,30.0
1179,23060,"FortWayne,IN",2010,28.0
1180,23060,"FortWayne,IN",2011,30.0
1181,23060,"FortWayne,IN",2012,31.0
1182,23060,"FortWayne,IN",2013,27.0
1183,23060,"FortWayne,IN",2014,42.0
1184,24340,"GrandRapids,MI",2012,0.0
1185,24340,"GrandRapids,MI",2013,1.0
1186,24340,"GrandRapids,MI",2014,2.0
1187,24660,"Greensboro,NC",1960,34.0
1188,24660,"Greensboro,NC",1961,30.0
1189,24660,"Greensboro,NC",1962,34.0
1190,24660,"Greensboro,NC",1963,33.0
1191,24660,"Greensboro,NC",1964,35.0
1192,24660,"Greensboro,NC",1965,53.0
1193,24660,"Greensboro,NC",1966,39.0
1194,24660,"Greensboro,NC",1967,63.0
1195,24660,"Greensboro,NC",1968,53.0
1196,24660,"Greensboro,NC",1969,63.0
1197,24660,"Greensboro,NC",1970,98.0
1198,24660,"Greensboro,NC",1971,68.0
1199,24660,"Greensboro,NC",1972,72.0
1200,24660,"Greensboro,NC",1973,83.0
1201,24660,"Greensboro,NC",1974,91.0
1202,24660,"Greensboro,NC",1975,97.0
1203,24660,"Greensboro,NC",1976,59.0
1204,24660,"Greensboro,NC",1977,64.0
1205,24660,"Greensboro,NC",1978,72.0
1206,24660,"Greensboro,NC",1979,71.0
1207,24660,"Greensboro,NC",1980,82.0
1208,24660,"Greensboro,NC",1981,69.0
1209,24660,"Greensboro,NC",1982,56.0
1210,24660,"Greensboro,NC",1983,70.0
1211,24660,"Greensboro,NC",1984,73.0
1212,24660,"Greensboro,NC",1985,78.0
1213,24660,"Greensboro,NC",1986,71.0
1214,24660,"Greensboro,NC",1987,80.0
1215,24660,"Greensboro,NC",1988,62.0
1216,24660,"Greensboro,NC",1989,98.0
1217,24660,"Greensboro,NC",1990,115.0
1218,24660,"Greensboro,NC",1991,141.0
1219,24660,"Greensboro,NC",1992,125.0
1220,24660,"Greensboro,NC",1993,168.0
1221,24660,"Greensboro,NC",1994,102.0
1222,24660,"Greensboro,NC",1995,117.0
1223,24660,"Greensboro,NC",1996,94.0
1224,24660,"Greensboro,NC",1997,84.0
1225,24660,"Greensboro,NC",1998,96.0
1226,24660,"Greensboro,NC",1999,110.0
1227,24660,"Greensboro,NC",2000,95.0
1228,24660,"Greensboro,NC",2001,84.0
1229,24660,"Greensboro,NC",2002,86.0
1230,24660,"Greensboro,NC",2003,88.0
1231,24660,"Greensboro,NC",2004,77.0
1232,24660,"Greensboro,NC",2005,100.0
1233,24660,"Greensboro,NC",2006,107.0
1234,24660,"Greensboro,NC",2007,98.0
1235,24660,"Greensboro,NC",2008,110.0
1236,24660,"Greensboro,NC",2009,76.0
1237,24660,"Greensboro,NC",2010,79.0
1238,24660,"Greensboro,NC",2011,70.0
